LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1991,4.125,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1992,4.301,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1993,4.484,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1994,4.68,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1995,4.894,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1996,3.029,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1997,2.959,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1998,2.96,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,1999,2.959,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2000,2.946,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2001,2.974,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2002,2.988,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2003,2.987,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2004,2.996,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2005,3.011,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2006,2.201,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2007,2.2,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2008,2.207,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2009,2.194,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2010,2.177,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2011,2.159,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2012,2.151,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2013,2.21,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2014,2.187,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2015,2.178,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2016,2.091,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2017,2.086,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2018,2.058,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2019,2.028,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2020,2.018,
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2021,2.009,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1990,14.26,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1991,28.434,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1992,31.769,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1993,29.731,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1994,29.124,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1995,29.971,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1996,28.547,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1997,27.789,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1998,26.481,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,1999,30.244,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2000,23.977,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2001,22.475,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2002,27.416,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2003,22.708,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2004,13.325,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2005,8.634,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2006,9.424,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2007,10.172,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2008,10.299,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2009,10.061,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.298,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2011,18.672,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2012,7.965,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.305,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2014,11.714,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2015,9.808,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2016,11.692,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2017,14.143,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2018,12.718,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2019,12.05,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2020,12.034,
PRY,MEATCONSUMP,BEEF,KG_CAP,A,2021,12.095,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1990,21.868,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1991,21.748,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1992,22.257,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1993,21.774,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1994,21.436,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1995,21.325,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1996,18.596,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1997,18.491,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1998,18.306,
PRY,MEATCONSUMP,PIG,KG_CAP,A,1999,18.111,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2000,23.141,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2001,20.709,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2002,21.326,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2003,11.722,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2004,21.326,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2005,20.317,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2006,20.47,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2007,19.329,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2008,18.505,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2009,18.382,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2010,20.282,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2011,20.593,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2012,20.714,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2013,21.247,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2014,21.472,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2015,21.668,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2016,21.9,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2017,21.831,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2018,21.639,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2019,21.561,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2020,21.479,
PRY,MEATCONSUMP,PIG,KG_CAP,A,2021,21.584,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.163,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1991,3.788,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.003,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.284,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1994,5.838,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1995,6.246,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1996,6.231,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1997,6.473,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1998,6.579,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,1999,7.106,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2000,5.79,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2001,6.214,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2002,6.105,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2003,6.112,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2004,6.64,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2005,6.531,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2006,6.968,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2007,4.59,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2008,5.521,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2009,5.33,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2010,5.109,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2011,5.686,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2012,5.782,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2013,5.915,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2014,5.893,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2015,5.828,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2016,5.537,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2017,5.347,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2018,5.298,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2019,5.35,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2020,5.339,
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2021,5.334,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.715,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.678,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.643,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.634,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.626,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.58,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.566,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.562,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.586,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.582,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.542,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.529,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.523,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.508,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.565,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.499,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.509,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.485,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.466,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.493,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.509,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.513,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.518,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.517,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.515,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.49,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.514,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.515,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.502,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.495,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.493,
PRY,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.49,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1990,3.96,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1991,3.755,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1992,3.533,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1993,3.413,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1994,3.185,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1995,3.388,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1996,3.419,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1997,3.625,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1998,3.638,
PER,MEATCONSUMP,BEEF,KG_CAP,A,1999,3.816,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2000,3.602,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2001,3.554,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2002,3.652,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2003,3.758,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2004,3.846,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2005,4.029,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2006,4.165,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2007,4.16,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2008,4.097,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2009,4.077,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2010,4.22,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2011,4.328,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2012,4.449,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2013,4.568,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2014,4.563,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2015,4.506,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2016,4.368,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2017,4.229,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2018,4.242,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2019,4.21,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2020,4.143,
PER,MEATCONSUMP,BEEF,KG_CAP,A,2021,4.169,
PER,MEATCONSUMP,PIG,KG_CAP,A,1990,2.377,
PER,MEATCONSUMP,PIG,KG_CAP,A,1991,2.411,
PER,MEATCONSUMP,PIG,KG_CAP,A,1992,2.508,
PER,MEATCONSUMP,PIG,KG_CAP,A,1993,2.545,
PER,MEATCONSUMP,PIG,KG_CAP,A,1994,2.579,
PER,MEATCONSUMP,PIG,KG_CAP,A,1995,2.612,
PER,MEATCONSUMP,PIG,KG_CAP,A,1996,2.665,
PER,MEATCONSUMP,PIG,KG_CAP,A,1997,2.733,
PER,MEATCONSUMP,PIG,KG_CAP,A,1998,2.205,
PER,MEATCONSUMP,PIG,KG_CAP,A,1999,2.028,
PER,MEATCONSUMP,PIG,KG_CAP,A,2000,2.768,
PER,MEATCONSUMP,PIG,KG_CAP,A,2001,2.772,
PER,MEATCONSUMP,PIG,KG_CAP,A,2002,2.722,
PER,MEATCONSUMP,PIG,KG_CAP,A,2003,2.698,
PER,MEATCONSUMP,PIG,KG_CAP,A,2004,2.842,
PER,MEATCONSUMP,PIG,KG_CAP,A,2005,2.976,
PER,MEATCONSUMP,PIG,KG_CAP,A,2006,3.076,
PER,MEATCONSUMP,PIG,KG_CAP,A,2007,3.2,
PER,MEATCONSUMP,PIG,KG_CAP,A,2008,3.183,
PER,MEATCONSUMP,PIG,KG_CAP,A,2009,3.143,
PER,MEATCONSUMP,PIG,KG_CAP,A,2010,3.191,
PER,MEATCONSUMP,PIG,KG_CAP,A,2011,3.192,
PER,MEATCONSUMP,PIG,KG_CAP,A,2012,3.307,
PER,MEATCONSUMP,PIG,KG_CAP,A,2013,3.423,
PER,MEATCONSUMP,PIG,KG_CAP,A,2014,3.607,
PER,MEATCONSUMP,PIG,KG_CAP,A,2015,3.814,
PER,MEATCONSUMP,PIG,KG_CAP,A,2016,3.914,
PER,MEATCONSUMP,PIG,KG_CAP,A,2017,4.103,
PER,MEATCONSUMP,PIG,KG_CAP,A,2018,4.131,
PER,MEATCONSUMP,PIG,KG_CAP,A,2019,4.13,
PER,MEATCONSUMP,PIG,KG_CAP,A,2020,4.038,
PER,MEATCONSUMP,PIG,KG_CAP,A,2021,4.138,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1990,10.044,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1991,11.672,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1992,12.496,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1993,11.622,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1994,11.941,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1995,13.09,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1996,14.095,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1997,15.665,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1998,16.523,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,1999,17.38,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2000,17.653,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2001,17.588,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2002,18.655,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2003,19.11,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2004,18.853,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2005,20.953,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2006,22.6,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2007,24.248,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2008,27.244,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2009,29.737,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2010,31.201,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2011,33.26,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2012,36.03,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2013,36.935,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2014,38.206,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2015,38.182,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2016,40.296,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2017,41.705,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2018,44.467,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2019,45.334,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2020,45.957,
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2021,46.651,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1990,1.42,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1991,1.155,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1992,1.105,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1993,1.022,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.966,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.972,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.972,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.999,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1998,1.013,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,1999,1.271,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2000,1.277,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2001,1.278,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2002,1.233,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2003,1.25,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2004,1.298,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2005,1.286,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2006,1.28,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2007,1.26,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2008,1.222,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.202,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2010,1.193,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2011,1.195,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.213,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.191,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2014,1.153,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2015,1.096,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2016,1.102,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2017,1.067,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2018,1.054,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2019,1.042,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2020,1.027,
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2021,1.02,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1990,1.567,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1991,1.538,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1992,1.6,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1993,1.686,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1994,1.855,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1995,2.118,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1996,2.345,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1997,2.693,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1998,2.635,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,1999,3.17,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2000,3.371,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2001,3.149,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2002,3.257,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2003,3.195,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2004,3.388,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2005,3.061,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2006,3.01,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2007,3.362,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2008,3.339,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2009,3.053,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2010,3.185,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2011,3.039,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2012,2.93,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2013,2.853,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2014,3.07,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2015,3.011,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2016,3.136,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2017,3.162,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2018,3.161,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2019,3.152,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2020,3.129,
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2021,3.152,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1990,8.623,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1991,8.618,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1992,7.894,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1993,8.555,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1994,8.658,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1995,9.094,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1996,11.386,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1997,11.721,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1998,11.953,
PHL,MEATCONSUMP,PIG,KG_CAP,A,1999,12.392,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2000,12.5,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2001,12.714,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2002,13.146,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2003,13.199,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2004,12.783,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2005,12.989,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2006,14.069,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2007,14.305,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2008,14.144,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2009,14.214,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2010,14.368,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2011,14.141,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2012,14.012,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2013,14.189,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2014,14.04,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2015,14.356,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2016,14.855,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2017,14.671,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2018,14.965,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2019,15.222,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2020,14.898,
PHL,MEATCONSUMP,PIG,KG_CAP,A,2021,14.918,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1990,3.437,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1991,3.98,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.159,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1993,4.806,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1994,4.919,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1995,5.293,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1996,5.862,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1997,6.246,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1998,6.109,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1999,6.322,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2000,6.518,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2001,6.929,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2002,7.245,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2003,7.213,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2004,7.338,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2005,7.175,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2006,7.222,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2007,8.058,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2008,8.611,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2009,8.744,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2010,9.324,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2011,9.755,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2012,10.538,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2013,10.824,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2014,11.522,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2015,12.217,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2016,12.541,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2017,12.782,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2018,13.18,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2019,13.487,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2020,13.742,
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2021,14.031,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.386,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.347,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.36,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.378,
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.39,
